geo,year,unit,leg_stat,citizen,value
Bulgaria,2021,P_HTHAB,PER_SUSP,FOR,29.31
Bulgaria,2022,NR,PER_CNV,FOR,2515.0
Bulgaria,2022,NR,PER_PRSC,FOR,
Bulgaria,2022,NR,PER_SUSP,FOR,2394.0
Bulgaria,2022,P_HTHAB,PER_CNV,FOR,38.8
Bulgaria,2022,P_HTHAB,PER_PRSC,FOR,
Bulgaria,2022,P_HTHAB,PER_SUSP,FOR,36.93
Bulgaria,2023,NR,PER_CNV,FOR,2306.0
Bulgaria,2023,NR,PER_PRSC,FOR,
Bulgaria,2023,NR,PER_SUSP,FOR,2473.0
Bulgaria,2023,P_HTHAB,PER_CNV,FOR,35.76
Bulgaria,2023,P_HTHAB,PER_PRSC,FOR,
Bulgaria,2023,P_HTHAB,PER_SUSP,FOR,38.35
Croatia,2008,NR,PER_CNV,FOR,
Croatia,2008,NR,PER_PRSC,FOR,
Croatia,2008,NR,PER_SUSP,FOR,3025.0
Croatia,2008,P_HTHAB,PER_CNV,FOR,
Croatia,2008,P_HTHAB,PER_PRSC,FOR,
Croatia,2008,P_HTHAB,PER_SUSP,FOR,70.15
Croatia,2009,NR,PER_CNV,FOR,
Croatia,2009,NR,PER_PRSC,FOR,
Croatia,2009,NR,PER_SUSP,FOR,2862.0
Croatia,2009,P_HTHAB,PER_CNV,FOR,
Croatia,2009,P_HTHAB,PER_PRSC,FOR,
Croatia,2009,P_HTHAB,PER_SUSP,FOR,66.41
Croatia,2010,NR,PER_CNV,FOR,
Croatia,2010,NR,PER_PRSC,FOR,
Croatia,2010,NR,PER_SUSP,FOR,2647.0
Croatia,2010,P_HTHAB,PER_CNV,FOR,
Croatia,2010,P_HTHAB,PER_PRSC,FOR,
Croatia,2010,P_HTHAB,PER_SUSP,FOR,61.52
Croatia,2011,NR,PER_CNV,FOR,1310.0
Croatia,2011,NR,PER_PRSC,FOR,
Croatia,2011,NR,PER_SUSP,FOR,2719.0
Croatia,2011,P_HTHAB,PER_CNV,FOR,30.54
Croatia,2011,P_HTHAB,PER_PRSC,FOR,
Croatia,2011,P_HTHAB,PER_SUSP,FOR,63.38
Croatia,2012,NR,PER_CNV,FOR,739.0
Croatia,2012,NR,PER_PRSC,FOR,
Croatia,2012,NR,PER_SUSP,FOR,2322.0
Croatia,2012,P_HTHAB,PER_CNV,FOR,17.28
Croatia,2012,P_HTHAB,PER_PRSC,FOR,
Croatia,2012,P_HTHAB,PER_SUSP,FOR,54.3
Croatia,2013,NR,PER_CNV,FOR,667.0
Croatia,2013,NR,PER_PRSC,FOR,
Croatia,2013,NR,PER_SUSP,FOR,1000.0
Croatia,2013,P_HTHAB,PER_CNV,FOR,15.65
Croatia,2013,P_HTHAB,PER_PRSC,FOR,
Croatia,2013,P_HTHAB,PER_SUSP,FOR,23.46
Croatia,2014,NR,PER_CNV,FOR,542.0
Croatia,2014,NR,PER_PRSC,FOR,27.0
Croatia,2014,NR,PER_SUSP,FOR,969.0
Croatia,2014,P_HTHAB,PER_CNV,FOR,12.76
Croatia,2014,P_HTHAB,PER_PRSC,FOR,0.64
Croatia,2014,P_HTHAB,PER_SUSP,FOR,22.82
Croatia,2015,NR,PER_CNV,FOR,436.0
Croatia,2015,NR,PER_PRSC,FOR,28.0
Croatia,2015,NR,PER_SUSP,FOR,1061.0
Croatia,2015,P_HTHAB,PER_CNV,FOR,10.32
Croatia,2015,P_HTHAB,PER_PRSC,FOR,0.66
Croatia,2015,P_HTHAB,PER_SUSP,FOR,25.11
Croatia,2016,NR,PER_CNV,FOR,427.0
Croatia,2016,NR,PER_PRSC,FOR,38.0
Croatia,2016,NR,PER_SUSP,FOR,1199.0
Croatia,2016,P_HTHAB,PER_CNV,FOR,10.19
Croatia,2016,P_HTHAB,PER_PRSC,FOR,0.91
Croatia,2016,P_HTHAB,PER_SUSP,FOR,28.61
Croatia,2017,NR,PER_CNV,FOR,491.0
Croatia,2017,NR,PER_PRSC,FOR,13.0
Croatia,2017,NR,PER_SUSP,FOR,1202.0
Croatia,2017,P_HTHAB,PER_CNV,FOR,11.82
Croatia,2017,P_HTHAB,PER_PRSC,FOR,0.31
Croatia,2017,P_HTHAB,PER_SUSP,FOR,28.93
Croatia,2018,NR,PER_CNV,FOR,521.0
Croatia,2018,NR,PER_PRSC,FOR,11.0
Croatia,2018,NR,PER_SUSP,FOR,1772.0
Croatia,2018,P_HTHAB,PER_CNV,FOR,12.69
Croatia,2018,P_HTHAB,PER_PRSC,FOR,0.27
Croatia,2018,P_HTHAB,PER_SUSP,FOR,43.16
Croatia,2019,NR,PER_CNV,FOR,773.0
Croatia,2019,NR,PER_PRSC,FOR,21.0
Croatia,2019,NR,PER_SUSP,FOR,1569.0
Croatia,2019,P_HTHAB,PER_CNV,FOR,18.96
Croatia,2019,P_HTHAB,PER_PRSC,FOR,0.52
Croatia,2019,P_HTHAB,PER_SUSP,FOR,38.49
Croatia,2020,NR,PER_CNV,FOR,669.0
Croatia,2020,NR,PER_PRSC,FOR,19.0
Croatia,2020,NR,PER_SUSP,FOR,1570.0
Croatia,2020,P_HTHAB,PER_CNV,FOR,16.49
Croatia,2020,P_HTHAB,PER_PRSC,FOR,0.47
Croatia,2020,P_HTHAB,PER_SUSP,FOR,38.69
Croatia,2021,NR,PER_CNV,FOR,761.0
Croatia,2021,NR,PER_PRSC,FOR,16.0
Croatia,2021,NR,PER_SUSP,FOR,2248.0
Croatia,2021,P_HTHAB,PER_CNV,FOR,18.85
Croatia,2021,P_HTHAB,PER_PRSC,FOR,0.4
Croatia,2021,P_HTHAB,PER_SUSP,FOR,55.69
Croatia,2022,NR,PER_CNV,FOR,891.0
Croatia,2022,NR,PER_PRSC,FOR,6.0
Croatia,2022,NR,PER_SUSP,FOR,2107.0
Croatia,2022,P_HTHAB,PER_CNV,FOR,23.07
Croatia,2022,P_HTHAB,PER_PRSC,FOR,0.16
Croatia,2022,P_HTHAB,PER_SUSP,FOR,54.55
Croatia,2023,NR,PER_CNV,FOR,895.0
Croatia,2023,NR,PER_PRSC,FOR,9.0
Croatia,2023,NR,PER_SUSP,FOR,3419.0
Croatia,2023,P_HTHAB,PER_CNV,FOR,23.24
Croatia,2023,P_HTHAB,PER_PRSC,FOR,0.23
Croatia,2023,P_HTHAB,PER_SUSP,FOR,88.78
Cyprus,2008,NR,PER_CNV,FOR,
Cyprus,2008,NR,PER_PRSC,FOR,
Cyprus,2008,NR,PER_SUSP,FOR,
Cyprus,2008,P_HTHAB,PER_CNV,FOR,
Cyprus,2008,P_HTHAB,PER_PRSC,FOR,
Cyprus,2008,P_HTHAB,PER_SUSP,FOR,
Cyprus,2009,NR,PER_CNV,FOR,
Cyprus,2009,NR,PER_PRSC,FOR,
Cyprus,2009,NR,PER_SUSP,FOR,
Cyprus,2009,P_HTHAB,PER_CNV,FOR,
Cyprus,2009,P_HTHAB,PER_PRSC,FOR,
Cyprus,2009,P_HTHAB,PER_SUSP,FOR,
Cyprus,2010,NR,PER_CNV,FOR,
Cyprus,2010,NR,PER_PRSC,FOR,
Cyprus,2010,NR,PER_SUSP,FOR,
Cyprus,2010,P_HTHAB,PER_CNV,FOR,
Cyprus,2010,P_HTHAB,PER_PRSC,FOR,
Cyprus,2010,P_HTHAB,PER_SUSP,FOR,
Cyprus,2011,NR,PER_CNV,FOR,
Cyprus,2011,NR,PER_PRSC,FOR,
Cyprus,2011,NR,PER_SUSP,FOR,
Cyprus,2011,P_HTHAB,PER_CNV,FOR,
Cyprus,2011,P_HTHAB,PER_PRSC,FOR,
Cyprus,2011,P_HTHAB,PER_SUSP,FOR,
Cyprus,2012,NR,PER_CNV,FOR,
Cyprus,2012,NR,PER_PRSC,FOR,
Cyprus,2012,NR,PER_SUSP,FOR,
Cyprus,2012,P_HTHAB,PER_CNV,FOR,
Cyprus,2012,P_HTHAB,PER_PRSC,FOR,
Cyprus,2012,P_HTHAB,PER_SUSP,FOR,
Cyprus,2013,NR,PER_CNV,FOR,
Cyprus,2013,NR,PER_PRSC,FOR,
Cyprus,2013,NR,PER_SUSP,FOR,
Cyprus,2013,P_HTHAB,PER_CNV,FOR,
Cyprus,2013,P_HTHAB,PER_PRSC,FOR,
Cyprus,2013,P_HTHAB,PER_SUSP,FOR,
Cyprus,2014,NR,PER_CNV,FOR,
Cyprus,2014,NR,PER_PRSC,FOR,
Cyprus,2014,NR,PER_SUSP,FOR,
Cyprus,2014,P_HTHAB,PER_CNV,FOR,
Cyprus,2014,P_HTHAB,PER_PRSC,FOR,
Cyprus,2014,P_HTHAB,PER_SUSP,FOR,
Cyprus,2015,NR,PER_CNV,FOR,
Cyprus,2015,NR,PER_PRSC,FOR,
Cyprus,2015,NR,PER_SUSP,FOR,
Cyprus,2015,P_HTHAB,PER_CNV,FOR,
Cyprus,2015,P_HTHAB,PER_PRSC,FOR,
Cyprus,2015,P_HTHAB,PER_SUSP,FOR,
Cyprus,2016,NR,PER_CNV,FOR,
Cyprus,2016,NR,PER_PRSC,FOR,
Cyprus,2016,NR,PER_SUSP,FOR,
Cyprus,2016,P_HTHAB,PER_CNV,FOR,
Cyprus,2016,P_HTHAB,PER_PRSC,FOR,
Cyprus,2016,P_HTHAB,PER_SUSP,FOR,
Cyprus,2017,NR,PER_CNV,FOR,
Cyprus,2017,NR,PER_PRSC,FOR,
Cyprus,2017,NR,PER_SUSP,FOR,
Cyprus,2017,P_HTHAB,PER_CNV,FOR,
Cyprus,2017,P_HTHAB,PER_PRSC,FOR,
Cyprus,2017,P_HTHAB,PER_SUSP,FOR,
Cyprus,2018,NR,PER_CNV,FOR,
Cyprus,2018,NR,PER_PRSC,FOR,
Cyprus,2018,NR,PER_SUSP,FOR,
Cyprus,2018,P_HTHAB,PER_CNV,FOR,
Cyprus,2018,P_HTHAB,PER_PRSC,FOR,
Cyprus,2018,P_HTHAB,PER_SUSP,FOR,
Cyprus,2019,NR,PER_CNV,FOR,
Cyprus,2019,NR,PER_PRSC,FOR,
Cyprus,2019,NR,PER_SUSP,FOR,
Cyprus,2019,P_HTHAB,PER_CNV,FOR,
Cyprus,2019,P_HTHAB,PER_PRSC,FOR,
Cyprus,2019,P_HTHAB,PER_SUSP,FOR,
Cyprus,2020,NR,PER_CNV,FOR,
Cyprus,2020,NR,PER_PRSC,FOR,
Cyprus,2020,NR,PER_SUSP,FOR,
Cyprus,2020,P_HTHAB,PER_CNV,FOR,
Cyprus,2020,P_HTHAB,PER_PRSC,FOR,
Cyprus,2020,P_HTHAB,PER_SUSP,FOR,
Cyprus,2021,NR,PER_CNV,FOR,
Cyprus,2021,NR,PER_PRSC,FOR,
Cyprus,2021,NR,PER_SUSP,FOR,
Cyprus,2021,P_HTHAB,PER_CNV,FOR,
Cyprus,2021,P_HTHAB,PER_PRSC,FOR,
Cyprus,2021,P_HTHAB,PER_SUSP,FOR,
Cyprus,2022,NR,PER_CNV,FOR,
Cyprus,2022,NR,PER_PRSC,FOR,
Cyprus,2022,NR,PER_SUSP,FOR,
Cyprus,2022,P_HTHAB,PER_CNV,FOR,
Cyprus,2022,P_HTHAB,PER_PRSC,FOR,
Cyprus,2022,P_HTHAB,PER_SUSP,FOR,
Cyprus,2023,NR,PER_CNV,FOR,
Cyprus,2023,NR,PER_PRSC,FOR,
Cyprus,2023,NR,PER_SUSP,FOR,
Cyprus,2023,P_HTHAB,PER_CNV,FOR,
Cyprus,2023,P_HTHAB,PER_PRSC,FOR,
Cyprus,2023,P_HTHAB,PER_SUSP,FOR,
Czechia,2008,NR,PER_CNV,FOR,5498.0
Czechia,2008,NR,PER_PRSC,FOR,6865.0
Czechia,2008,NR,PER_SUSP,FOR,8572.0
Czechia,2008,P_HTHAB,PER_CNV,FOR,53.15
Czechia,2008,P_HTHAB,PER_PRSC,FOR,66.37
Czechia,2008,P_HTHAB,PER_SUSP,FOR,82.87
Czechia,2009,NR,PER_CNV,FOR,5328.0
Czechia,2009,NR,PER_PRSC,FOR,6965.0
Czechia,2009,NR,PER_SUSP,FOR,8362.0
Czechia,2009,P_HTHAB,PER_CNV,FOR,51.1
Czechia,2009,P_HTHAB,PER_PRSC,FOR,66.81
Czechia,2009,P_HTHAB,PER_SUSP,FOR,80.21
Czechia,2010,NR,PER_CNV,FOR,4853.0
Czechia,2010,NR,PER_PRSC,FOR,6068.0
Czechia,2010,NR,PER_SUSP,FOR,7377.0
Czechia,2010,P_HTHAB,PER_CNV,FOR,46.39
Czechia,2010,P_HTHAB,PER_PRSC,FOR,58.0
Czechia,2010,P_HTHAB,PER_SUSP,FOR,70.51
Czechia,2011,NR,PER_CNV,FOR,4853.0
Czechia,2011,NR,PER_PRSC,FOR,6113.0
Czechia,2011,NR,PER_SUSP,FOR,7473.0
Czechia,2011,P_HTHAB,PER_CNV,FOR,46.28
Czechia,2011,P_HTHAB,PER_PRSC,FOR,58.29
Czechia,2011,P_HTHAB,PER_SUSP,FOR,71.26
Czechia,2012,NR,PER_CNV,FOR,4913.0
Czechia,2012,NR,PER_PRSC,FOR,6310.0
Czechia,2012,NR,PER_SUSP,FOR,7513.0
Czechia,2012,P_HTHAB,PER_CNV,FOR,46.77
Czechia,2012,P_HTHAB,PER_PRSC,FOR,60.06
Czechia,2012,P_HTHAB,PER_SUSP,FOR,71.52
Czechia,2013,NR,PER_CNV,FOR,4920.0
Czechia,2013,NR,PER_PRSC,FOR,6364.0
Czechia,2013,NR,PER_SUSP,FOR,7470.0
Czechia,2013,P_HTHAB,PER_CNV,FOR,46.79
Czechia,2013,P_HTHAB,PER_PRSC,FOR,60.52
Czechia,2013,P_HTHAB,PER_SUSP,FOR,71.03
Czechia,2014,NR,PER_CNV,FOR,4777.0
Czechia,2014,NR,PER_PRSC,FOR,6290.0
Czechia,2014,NR,PER_SUSP,FOR,7382.0
Czechia,2014,P_HTHAB,PER_CNV,FOR,45.44
Czechia,2014,P_HTHAB,PER_PRSC,FOR,59.83
Czechia,2014,P_HTHAB,PER_SUSP,FOR,70.22
Czechia,2015,NR,PER_CNV,FOR,4877.0
Czechia,2015,NR,PER_PRSC,FOR,6108.0
Czechia,2015,NR,PER_SUSP,FOR,7260.0
Czechia,2015,P_HTHAB,PER_CNV,FOR,46.28
Czechia,2015,P_HTHAB,PER_PRSC,FOR,57.96
Czechia,2015,P_HTHAB,PER_SUSP,FOR,68.89
Czechia,2016,NR,PER_CNV,FOR,5168.0
Czechia,2016,NR,PER_PRSC,FOR,6482.0
Czechia,2016,NR,PER_SUSP,FOR,7552.0
Czechia,2016,P_HTHAB,PER_CNV,FOR,48.97
Czechia,2016,P_HTHAB,PER_PRSC,FOR,61.42
Czechia,2016,P_HTHAB,PER_SUSP,FOR,71.56
Czechia,2017,NR,PER_CNV,FOR,5128.0
Czechia,2017,NR,PER_PRSC,FOR,6517.0
Czechia,2017,NR,PER_SUSP,FOR,7708.0
Czechia,2017,P_HTHAB,PER_CNV,FOR,48.47
Czechia,2017,P_HTHAB,PER_PRSC,FOR,61.6
Czechia,2017,P_HTHAB,PER_SUSP,FOR,72.86
Czechia,2018,NR,PER_CNV,FOR,5312.0
Czechia,2018,NR,PER_PRSC,FOR,6633.0
Czechia,2018,NR,PER_SUSP,FOR,7817.0
Czechia,2018,P_HTHAB,PER_CNV,FOR,50.07
Czechia,2018,P_HTHAB,PER_PRSC,FOR,62.52
Czechia,2018,P_HTHAB,PER_SUSP,FOR,73.68
Czechia,2019,NR,PER_CNV,FOR,5843.0
Czechia,2019,NR,PER_PRSC,FOR,6814.0
Czechia,2019,NR,PER_SUSP,FOR,8122.0
Czechia,2019,P_HTHAB,PER_CNV,FOR,54.86
Czechia,2019,P_HTHAB,PER_PRSC,FOR,63.98
Czechia,2019,P_HTHAB,PER_SUSP,FOR,76.26
Czechia,2020,NR,PER_CNV,FOR,4721.0
Czechia,2020,NR,PER_PRSC,FOR,5706.0
Czechia,2020,NR,PER_SUSP,FOR,6367.0
Czechia,2020,P_HTHAB,PER_CNV,FOR,44.15
Czechia,2020,P_HTHAB,PER_PRSC,FOR,53.36
Czechia,2020,P_HTHAB,PER_SUSP,FOR,59.54
Czechia,2021,NR,PER_CNV,FOR,5001.0
Czechia,2021,NR,PER_PRSC,FOR,5847.0
Czechia,2021,NR,PER_SUSP,FOR,6434.0
Czechia,2021,P_HTHAB,PER_CNV,FOR,47.65
Czechia,2021,P_HTHAB,PER_PRSC,FOR,55.71
Czechia,2021,P_HTHAB,PER_SUSP,FOR,61.31
Czechia,2022,NR,PER_CNV,FOR,5488.0
Czechia,2022,NR,PER_PRSC,FOR,7048.0
Czechia,2022,NR,PER_SUSP,FOR,7897.0
Czechia,2022,P_HTHAB,PER_CNV,FOR,52.18
Czechia,2022,P_HTHAB,PER_PRSC,FOR,67.02
Czechia,2022,P_HTHAB,PER_SUSP,FOR,75.09
Czechia,2023,NR,PER_CNV,FOR,6396.0
Czechia,2023,NR,PER_PRSC,FOR,8105.0
Czechia,2023,NR,PER_SUSP,FOR,9345.0
Czechia,2023,P_HTHAB,PER_CNV,FOR,59.07
Czechia,2023,P_HTHAB,PER_PRSC,FOR,74.86
Czechia,2023,P_HTHAB,PER_SUSP,FOR,86.31
Denmark,2008,NR,PER_CNV,FOR,
Denmark,2008,NR,PER_PRSC,FOR,7364.0
Denmark,2008,NR,PER_SUSP,FOR,
Denmark,2008,P_HTHAB,PER_CNV,FOR,
Denmark,2008,P_HTHAB,PER_PRSC,FOR,134.48
Denmark,2008,P_HTHAB,PER_SUSP,FOR,
Denmark,2009,NR,PER_CNV,FOR,
Denmark,2009,NR,PER_PRSC,FOR,8245.0
Denmark,2009,NR,PER_SUSP,FOR,
Denmark,2009,P_HTHAB,PER_CNV,FOR,
Denmark,2009,P_HTHAB,PER_PRSC,FOR,149.59
Denmark,2009,P_HTHAB,PER_SUSP,FOR,
Denmark,2010,NR,PER_CNV,FOR,
Denmark,2010,NR,PER_PRSC,FOR,8419.0
Denmark,2010,NR,PER_SUSP,FOR,
Denmark,2010,P_HTHAB,PER_CNV,FOR,
Denmark,2010,P_HTHAB,PER_PRSC,FOR,152.11
Denmark,2010,P_HTHAB,PER_SUSP,FOR,
Denmark,2011,NR,PER_CNV,FOR,
Denmark,2011,NR,PER_PRSC,FOR,9967.0
Denmark,2011,NR,PER_SUSP,FOR,
Denmark,2011,P_HTHAB,PER_CNV,FOR,
Denmark,2011,P_HTHAB,PER_PRSC,FOR,179.24
Denmark,2011,P_HTHAB,PER_SUSP,FOR,
Denmark,2012,NR,PER_CNV,FOR,
Denmark,2012,NR,PER_PRSC,FOR,13147.0
Denmark,2012,NR,PER_SUSP,FOR,
Denmark,2012,P_HTHAB,PER_CNV,FOR,
Denmark,2012,P_HTHAB,PER_PRSC,FOR,235.58
Denmark,2012,P_HTHAB,PER_SUSP,FOR,
Denmark,2013,NR,PER_CNV,FOR,
Denmark,2013,NR,PER_PRSC,FOR,12523.0
Denmark,2013,NR,PER_SUSP,FOR,
Denmark,2013,P_HTHAB,PER_CNV,FOR,
Denmark,2013,P_HTHAB,PER_PRSC,FOR,223.52
Denmark,2013,P_HTHAB,PER_SUSP,FOR,
Denmark,2014,NR,PER_CNV,FOR,36347.0
Denmark,2014,NR,PER_PRSC,FOR,12511.0
Denmark,2014,NR,PER_SUSP,FOR,
Denmark,2014,P_HTHAB,PER_CNV,FOR,645.91
Denmark,2014,P_HTHAB,PER_PRSC,FOR,222.33
Denmark,2014,P_HTHAB,PER_SUSP,FOR,
Denmark,2015,NR,PER_CNV,FOR,29598.0
Denmark,2015,NR,PER_PRSC,FOR,15180.0
Denmark,2015,NR,PER_SUSP,FOR,13394.0
Denmark,2015,P_HTHAB,PER_CNV,FOR,522.96
Denmark,2015,P_HTHAB,PER_PRSC,FOR,268.21
Denmark,2015,P_HTHAB,PER_SUSP,FOR,236.66
Denmark,2016,NR,PER_CNV,FOR,30119.0
Denmark,2016,NR,PER_PRSC,FOR,14521.0
Denmark,2016,NR,PER_SUSP,FOR,13106.0
Denmark,2016,P_HTHAB,PER_CNV,FOR,527.73
Denmark,2016,P_HTHAB,PER_PRSC,FOR,254.43
Denmark,2016,P_HTHAB,PER_SUSP,FOR,229.64
Denmark,2017,NR,PER_CNV,FOR,29661.0
Denmark,2017,NR,PER_PRSC,FOR,14747.0
Denmark,2017,NR,PER_SUSP,FOR,12491.0
Denmark,2017,P_HTHAB,PER_CNV,FOR,515.95
Denmark,2017,P_HTHAB,PER_PRSC,FOR,256.52
Denmark,2017,P_HTHAB,PER_SUSP,FOR,217.28
Denmark,2018,NR,PER_CNV,FOR,33005.0
Denmark,2018,NR,PER_PRSC,FOR,17332.0
Denmark,2018,NR,PER_SUSP,FOR,12378.0
Denmark,2018,P_HTHAB,PER_CNV,FOR,570.9
Denmark,2018,P_HTHAB,PER_PRSC,FOR,299.8
Denmark,2018,P_HTHAB,PER_SUSP,FOR,214.11
Denmark,2019,NR,PER_CNV,FOR,11500.0
Denmark,2019,NR,PER_PRSC,FOR,17953.0
Denmark,2019,NR,PER_SUSP,FOR,12090.0
Denmark,2019,P_HTHAB,PER_CNV,FOR,198.07
Denmark,2019,P_HTHAB,PER_PRSC,FOR,309.21
Denmark,2019,P_HTHAB,PER_SUSP,FOR,208.23
Denmark,2020,NR,PER_CNV,FOR,11104.0
Denmark,2020,NR,PER_PRSC,FOR,17349.0
Denmark,2020,NR,PER_SUSP,FOR,10521.0
Denmark,2020,P_HTHAB,PER_CNV,FOR,190.7
Denmark,2020,P_HTHAB,PER_PRSC,FOR,297.95
Denmark,2020,P_HTHAB,PER_SUSP,FOR,180.69
Denmark,2021,NR,PER_CNV,FOR,10838.0
Denmark,2021,NR,PER_PRSC,FOR,16906.0
Denmark,2021,NR,PER_SUSP,FOR,10686.0
Denmark,2021,P_HTHAB,PER_CNV,FOR,185.58
Denmark,2021,P_HTHAB,PER_PRSC,FOR,289.48
Denmark,2021,P_HTHAB,PER_SUSP,FOR,182.98
Denmark,2022,NR,PER_CNV,FOR,11527.0
Denmark,2022,NR,PER_PRSC,FOR,18193.0
Denmark,2022,NR,PER_SUSP,FOR,12290.0
Denmark,2022,P_HTHAB,PER_CNV,FOR,196.26
Denmark,2022,P_HTHAB,PER_PRSC,FOR,309.75
Denmark,2022,P_HTHAB,PER_SUSP,FOR,209.25
Denmark,2023,NR,PER_CNV,FOR,12958.0
Denmark,2023,NR,PER_PRSC,FOR,18646.0
Denmark,2023,NR,PER_SUSP,FOR,11659.0
Denmark,2023,P_HTHAB,PER_CNV,FOR,218.42
Denmark,2023,P_HTHAB,PER_PRSC,FOR,314.29
Denmark,2023,P_HTHAB,PER_SUSP,FOR,196.52
EL,2008,NR,PER_CNV,FOR,
EL,2008,NR,PER_PRSC,FOR,
EL,2008,NR,PER_SUSP,FOR,64376.0
EL,2008,P_HTHAB,PER_CNV,FOR,
EL,2008,P_HTHAB,PER_PRSC,FOR,
EL,2008,P_HTHAB,PER_SUSP,FOR,575.7
EL,2009,NR,PER_CNV,FOR,
EL,2009,NR,PER_PRSC,FOR,
EL,2009,NR,PER_SUSP,FOR,60531.0
EL,2009,P_HTHAB,PER_CNV,FOR,
EL,2009,P_HTHAB,PER_PRSC,FOR,
EL,2009,P_HTHAB,PER_SUSP,FOR,545.58
EL,2010,NR,PER_CNV,FOR,
EL,2010,NR,PER_PRSC,FOR,
EL,2010,NR,PER_SUSP,FOR,53306.0
EL,2010,P_HTHAB,PER_CNV,FOR,
EL,2010,P_HTHAB,PER_PRSC,FOR,
EL,2010,P_HTHAB,PER_SUSP,FOR,479.4
EL,2011,NR,PER_CNV,FOR,
EL,2011,NR,PER_PRSC,FOR,
EL,2011,NR,PER_SUSP,FOR,56633.0
EL,2011,P_HTHAB,PER_CNV,FOR,
EL,2011,P_HTHAB,PER_PRSC,FOR,
EL,2011,P_HTHAB,PER_SUSP,FOR,509.13
EL,2012,NR,PER_CNV,FOR,
EL,2012,NR,PER_PRSC,FOR,
EL,2012,NR,PER_SUSP,FOR,37122.0
EL,2012,P_HTHAB,PER_CNV,FOR,
EL,2012,P_HTHAB,PER_PRSC,FOR,
EL,2012,P_HTHAB,PER_SUSP,FOR,334.84
EL,2013,NR,PER_CNV,FOR,
EL,2013,NR,PER_PRSC,FOR,
EL,2013,NR,PER_SUSP,FOR,30722.0
EL,2013,P_HTHAB,PER_CNV,FOR,
EL,2013,P_HTHAB,PER_PRSC,FOR,
EL,2013,P_HTHAB,PER_SUSP,FOR,279.2
EL,2014,NR,PER_CNV,FOR,
EL,2014,NR,PER_PRSC,FOR,
EL,2014,NR,PER_SUSP,FOR,34118.0
EL,2014,P_HTHAB,PER_CNV,FOR,
EL,2014,P_HTHAB,PER_PRSC,FOR,
EL,2014,P_HTHAB,PER_SUSP,FOR,312.24
EL,2015,NR,PER_CNV,FOR,
EL,2015,NR,PER_PRSC,FOR,
EL,2015,NR,PER_SUSP,FOR,39667.0
EL,2015,P_HTHAB,PER_CNV,FOR,
EL,2015,P_HTHAB,PER_PRSC,FOR,
EL,2015,P_HTHAB,PER_SUSP,FOR,365.32
EL,2016,NR,PER_CNV,FOR,
EL,2016,NR,PER_PRSC,FOR,
EL,2016,NR,PER_SUSP,FOR,33444.0
EL,2016,P_HTHAB,PER_CNV,FOR,
EL,2016,P_HTHAB,PER_PRSC,FOR,
EL,2016,P_HTHAB,PER_SUSP,FOR,310.13
EL,2017,NR,PER_CNV,FOR,
EL,2017,NR,PER_PRSC,FOR,
EL,2017,NR,PER_SUSP,FOR,38786.0
EL,2017,P_HTHAB,PER_CNV,FOR,
EL,2017,P_HTHAB,PER_PRSC,FOR,
EL,2017,P_HTHAB,PER_SUSP,FOR,360.19
EL,2018,NR,PER_CNV,FOR,
EL,2018,NR,PER_PRSC,FOR,
EL,2018,NR,PER_SUSP,FOR,46975.0
EL,2018,P_HTHAB,PER_CNV,FOR,
EL,2018,P_HTHAB,PER_PRSC,FOR,
EL,2018,P_HTHAB,PER_SUSP,FOR,437.34
EL,2019,NR,PER_CNV,FOR,
EL,2019,NR,PER_PRSC,FOR,
EL,2019,NR,PER_SUSP,FOR,44230.0
EL,2019,P_HTHAB,PER_CNV,FOR,
EL,2019,P_HTHAB,PER_PRSC,FOR,
EL,2019,P_HTHAB,PER_SUSP,FOR,412.42
EL,2020,NR,PER_CNV,FOR,
EL,2020,NR,PER_PRSC,FOR,
EL,2020,NR,PER_SUSP,FOR,35548.0
EL,2020,P_HTHAB,PER_CNV,FOR,
EL,2020,P_HTHAB,PER_PRSC,FOR,
EL,2020,P_HTHAB,PER_SUSP,FOR,331.65
EL,2021,NR,PER_CNV,FOR,2179.0
EL,2021,NR,PER_PRSC,FOR,2355.0
EL,2021,NR,PER_SUSP,FOR,33526.0
EL,2021,P_HTHAB,PER_CNV,FOR,20.41
EL,2021,P_HTHAB,PER_PRSC,FOR,22.05
EL,2021,P_HTHAB,PER_SUSP,FOR,313.95
EL,2022,NR,PER_CNV,FOR,1644.0
EL,2022,NR,PER_PRSC,FOR,1885.0
EL,2022,NR,PER_SUSP,FOR,38727.0
EL,2022,P_HTHAB,PER_CNV,FOR,15.72
EL,2022,P_HTHAB,PER_PRSC,FOR,18.02
EL,2022,P_HTHAB,PER_SUSP,FOR,370.25
EL,2023,NR,PER_CNV,FOR,1393.0
EL,2023,NR,PER_PRSC,FOR,3009.0
EL,2023,NR,PER_SUSP,FOR,50239.0
EL,2023,P_HTHAB,PER_CNV,FOR,13.38
EL,2023,P_HTHAB,PER_PRSC,FOR,28.89
EL,2023,P_HTHAB,PER_SUSP,FOR,482.42
Estonia,2008,NR,PER_CNV,FOR,
Estonia,2008,NR,PER_PRSC,FOR,
Estonia,2008,NR,PER_SUSP,FOR,
Estonia,2008,P_HTHAB,PER_CNV,FOR,
Estonia,2008,P_HTHAB,PER_PRSC,FOR,
